original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
Merugikan lah. mikirlah contohnya dia buat tarian2 megang2 maaf payudaranya itu. Bayangkan aja kalau anak anda ngeliat itu bagaimana ? Dia kan ngakunya artis  harusnya bisa jaga sikap. terus papua dihina2 gitu apa kita sebagai orang Indonesia gak marah ???,instagram,1,0,0,0
  emang lu pernah beli? Beli aja engga ngatain fitnas jatohnya alhamdulillah  doaa gua pindah ke lu pala di helmin otak ditaro di dengkul hahaha,instagram,0,0,0,1
 ya iyalah kita sempurna.. Kita Laki-Laki BENERAN. Perempuan-perempuan BENERAN. Gak tau kalau situ sama kayak mas fatah. sama ya?,instagram,0,0,0,0
Kalo bisa secepatnya ya pak? Ayo kita jihad   Yang masih jadi followernya si  bakal gua tandai dan gua anggap MUSUh,twitter,0,0,0,1
    Aamiin......cuma makin banyak yang melencengkan agama....sejak rejim ini berkuasa...Kuasa Allah Melebihi Segalanya..    ,twitter,0,0,0,0
17. Akan berbicara terkait kasus BLBI ,twitter,0,0,0,0
maka didirikan banyak badan ekstra konstitusional seperti Front Nasional yang digunakan oleh PKI sebagai wadah kegiatan politik.    ,twitter,0,0,0,0
      Pengin gubernur baru,twitter,0,0,0,0
"  Sambuntan tertutup dengan kekehan masih singgah di bilah bibir Ocha dan berhenti saat sampai di toko kue yang ia maksud tadi.   Setelah membayar, ia pun langsung bergegas menuju rumah untuk menyiapkan segala sesuatunya. Untuk Milly. Dan menunggu si kunyuk Eds sampai di rumah.    ",twitter,0,0,0,1
  seperti doe lo kaum yahudi bermigrasi ke palestine bang ..apakah mirip di mari kalo iyaa kita musti sabar nunggu  2019 Ganti Presiden    ,twitter,0,0,1,0
anjir tertipu lagi!!    ,twitter,0,0,0,1
"Dunia Perfilman Kembali Berduka, Aktor Kawakan Deddy Sutomo Meninggal Dunia - Wa  a Ekonomi",twitter,0,0,0,0
  Tai sih fadlizone    ,twitter,0,0,0,1
gangguan pendengaran atau ketulian menyebabkan kesulitan merespon cepat pembicaraan makanya sering disangka  dingin banget ke cewek disangka  vampir padahal mah budek kaga dengar setengah tuli    ,twitter,0,0,0,1
Siapapun kamu yang menabrak istriku pagi ini sekitar jam 7 di sekitar traffic light Sentul Jogja pagi ini sudah kumaafkan. Doakan bahu kanan istriku yang patah segera sembuh.,twitter,0,0,0,0
ada yang kirim foto bugil. padahal kerudungan  ke orang yang katanya keturunan nabi ,kaskus,1,0,0,0
"work! ngontrak sendiri emang pr di awal mesti beli barang tapi percayalah enakk pol ga ada drama ibu kostan rese, balik kerja damai tentram kontrakanku 2 lantai 1 juta deket mrt, tj, btw di foto pintu menuju balkon ya jadi ga bakal ada orang lewat in case ada yang heran
",twitter,0,0,0,0
"Meminjam kata2 imam saya fi’i:  ”Berkatalah sekehendakmu untuk menghina kehormatanku, diamku dari orang hina adalah suatu jawaban. Bukanlah artinya aku tidak mempunyai jawaban, tetapi tidak pantas bagi singa meladeni keledai!makannya belajar baca dulu..  nyuruhnya baca.,baca, baca kok apa yang mau dibaca Dan yang baca ya harus bisa baca juga
",kaskus,0,0,0,0
"Dual seks orangan humans in pornography and emo gay boy hardcore anal

Pengen video gay indo ngentot handgagged twink fucked twinks musturbation gay seks suits porn xxxxx gay amateur teen gay anals that bleed pics free gay kis",twitter,1,0,0,0
gue yakin suatu saat pasti Pak  akan ada patungnya sebagai tanda jasa entah itu di indo atau di madame tussaud.,twitter,0,0,0,0
  yang katholik aja    ,twitter,0,0,0,0
"    : meluat betul aku dengan orang kedai yang sombong. gaji kau pun sebab customer. so muka, perangai, jaga. itu pun nak kena    ",twitter,0,0,0,0
"1.Teroris meledakan bom   tewaskan puluhan orang, pelakunya hanya 2 orang, kira2 ini karena radikalisme yang sudah tersebar luas atau terorisnya yang memang kian hebat hingga  tidak mampu ditangani aparat? Pelakunya terbukti hanya 2 orang. Coba pikir pelan2 dengan",twitter,0,0,0,0
"  Coba tonton kisahnya Ustadz Felix di youtube nder, beliau terlahir dari keluarga katholik/kristen dan alhamdulillah  sekarang udah muallaf masaya Allah, kisahnya menginspirasi sekali",twitter,0,0,0,0
      cukup sekali aku liat pocong sama denger suara kunti hm.    ,twitter,0,0,0,0
          suruh minum pipis onta dulu nich bangke  abu biar tambah bego    ,twitter,0,0,0,1
"MCK = micin, cebong, kampret.    ",twitter,0,0,0,1
    Diam kau kampang    ,twitter,1,0,0,1
"Baju coklat, baju hijau lagi tarung? Up to you!
yang penting Ganyang NeoPKI, antek asing & CINA GARONG BLBI-Century-RSSW-eKtapi cs pengkhianat  NKRI! ",twitter,0,1,1,1
"kok ada ya manusia yang mau ikutan challenge yang unfaedah begitu ,  lagu gak jelas gini kok mau mau aja di jadiin challenge,  ga ada lagu lain apa ,",instagram,0,0,0,0
"gerombolan yang mau ganti azas Pancasila dengan khilafah itu yang harus dibasmi ,  para penyebar kebencian hoax fitnah adu domba itu harus dienyahkan dari NKRI ..",twitter,0,0,1,0
"  ketawa sambil buang smpah sarap, lu memang  anjing kurap    ",twitter,0,0,0,1
"Saya sudah wanti wanti supaya itu dokter tobat tetep aja ga bisa, ngapain pernah seoranganisasi katholik sama saya kalau akhirnya ke Universitas Kristen?    ",twitter,0,0,0,0
"    hai pendukung Hitler, kalo aku komunis  ",twitter,0,0,0,0
Iah kok pahanya gitu sih  Kok cewe pahaku gak gitu ya itu mah kaya tangga zigzag eh upps keceplosan maaf ya ,instagram,0,0,0,1
"Kaum ontanya kafir juga bos dan bodoh   Disaat kafir bikin banyak penemuan yang mencerahkan, kaum onta selalu bikin cara nyimpan bom",twitter,0,1,0,1
Ga etis banget sih itu video klip luh.. bisa kali bercakap  nya di ruang tamu aja.. gak perlu di kolam renang dan lu pakek baju renang gitu.. aduhh duhh.. malah malu maluin luh.. semua orang kan jadi tau bentuk bokong mas yang enggak simetris..,instagram,1,0,0,1
semua negara harus menjadi anggota pbb. itu peraturannya. jadi mustahil buat khilafah sekarang ini sebelum al-mahdi.  ,twitter,0,0,1,0
Kampanye rasis ngomongnya pihak ahok yang di untungkan.. Goblok kafir mana ada di untungak an.. Kalau pada diperkosa bunuh lu enak berduit,twitter,1,1,0,1
"      Lah sama aja ngawur kayaknya haha, saya mah gatau arti  kafir, makanya saya lebih baik diem daripada sok ngide hehehe    ",twitter,0,0,0,0
"  Betul, setuju gue, bosan, muak. Apalagi mah kelakuan cebong, nyinyirnya kebangetan.    ",twitter,0,0,0,1
  Iya edan kaya lu    ,twitter,0,0,0,1
Apa sih salahnya orang2 yang bukan cina temenan sama yang cina sampe dibilang   bau cina bau cina   aduh Tuhan tolong dah orang kek gitu ckckck gaabis pikir pikirannya sempit begitu dah. Walaupun gue ada cinanya juga gue di Ktp WNI men bukan WNA.    ,twitter,0,1,0,0
"Di dunia ini kayaknya cuma  Jokowi ya, presiden yang dituding   liberal   &   kapitalis   sekaligus   komunis  , juga   lemah   sekaligus   otoriter  .",twitter,0,0,1,1
  Si amat emang nggak bodo. Gue bilangin amat nih lo bawa2 nama dia.    ,twitter,0,0,0,1
gila lu amis gila  ahah iya susah le kayak minum susu langsung remas dari sapi wuakakak pasti segerrrrrr,twitter,1,0,0,0
Innalilahi.. bom terjadi lagi di jakarta... Allah SWT maha tahu siapa yang kafir dan bukan. bukan teroris itu.  Jaga diri dan keluarga guys.,twitter,0,0,0,0
.mau lewat mana ke jemputnya..mau sambil bawa kameramen ke..mau sambil kayang ke jmputnya ..ya serah mereka lah.. netizen udah kayak hrd aja ngurusin idup orang..bubar bubar,instagram,0,0,0,0
alhamdulillah  ya Allah.. biarpun tete gua ga gede2 amat tapi gua cewe tulen fuh fuh fuuuuh meletopppppp bangsat,instagram,1,0,0,0
Dalam waktu dekat akan ada yang baru di youtube kita setelah kemaren  Remas SUSU dan  Setrom Day sebentar lagi kita akan merilis  BUSET,twitter,1,0,0,0
"Neng pita mau ?? Tapi omnya hideung gosong kaya orang papua ! Hhaaaa    Aseeeekk , bagi2 doooong no nyaaaa ..  ",twitter,0,1,0,0
Jangan galau lagi ya kak kakak akan mendapatkan yang lebih baik dan tulus mencintai kakak. yang lalu biarlah berlalu setidaknya sudah ada kenangan.,instagram,0,0,0,0
Cuma orang ini masang foto aneh jelek biar kolom komentarnya penuh dengan bullyan.berarti udah kelainan jiwa ni orang.                ,instagram,0,0,0,1
"Yeah    Jangan kau senang dapet  cewe yang pinter nyepong , karena kemungkinan min 2 kontol yang udah di sepong nya.",twitter,1,0,0,0
"Whahahaha,susu cecak bagus diperas !    Astaga susu sapi saya bukan susu anu Mau bude dibantu remas",twitter,1,0,0,0
"    masihkan akan berbaik hati dengan TKA? Istighfar paaak, sebelum rakyat tak mampu lagi bersabar!   ",twitter,0,0,0,0
  Pake muka lo ya lesbi dong anjir jadinya    ,twitter,0,0,0,1
"  Kenapa harus iri? Mereka wudhu (menyucikan diri) sebelum bertemu  dengan Tuhan mereka. orang Kristen tidak perlu menyucikan diri terlebih dahulu, karena Tuhan Yesus akan mau menerima segala dosa2/kenajisan kita. Dan Ia sendiri yang akan menyucikan kita.",twitter,0,0,0,0
  Apa kabar memek tembem..    ,twitter,1,0,0,1
TERNYATA BAJU YANG DIPAKAI AHOK DI DEBAT PILKADA yang SAYA TONTON MELALUI METRO TV SAMA DENGAN YANG DI TV ONE. BARUSAN SAYA CEK,twitter,0,0,0,0
"Seriusly, disuruh ikut nyepi  untuk hargai umatnya Disuruh puasa juga mo kagak ya disuruh menghormati umat lain kagak nih... Anomali
",kaskus,0,0,0,0
Pisah aja dari NKRI pasti lebih makmur!!  Papua itu 8 kali lebih kaya dibandingkan  Indonesia. Kalau Anda jadi rakyat Papua..,twitter,0,0,1,0
"Terus kalo udah kena penyakit, gak  bisa bangun lagi dari  tempat tidur, gak  berdaya, baru lah dia sadar.... Penyesalan memang datang belakangan...",instagram,0,0,0,0
"ya sudah pilihan mereka yang mau merdeka, ya dihormati saja asal jangan jadi mata-mata ostrali aje  timor leste kan bisa jadi tujuan ekspor produk indonesia juga masih ada untungnya lah walau lepas justru kalo tetep disini mungkin  terbengak alai seperti indonesia timur lainnya  maklum  lah karena di pusat ada si jawak dan si cinak, dua golongan paling parasit di negeri ini golongan lain sampe busung lapar, mereka dengan santai makan lo bisa  gitu maunya masuk sorga pula 
",kaskus,0,1,0,1
"Mau diet tapi ga ada waktu buat olahraga,perut buncit,atau turun 2-5 kilogram dalam seminggu yuk solusinya..buah plum dengan kandungan yang sehat dijamin 100 persen  buah alami..",instagram,0,0,0,0
Bangsat bagi yang ngeBom di Gaza.bulan ramadhan masih berani bikin masalah.Ayo semua negara Islam kita gabung bunuh orang2 KAFIR itu.,twitter,0,1,1,1
"haha memaki untuk melawan mah harus, daripada ditindas pemimpin munafik melindungi penista agama, dan lain lain. Agama no 1 (islam), taubat ",twitter,0,1,0,1
"setelah dibongkar  bukti bukti pallywoodnya,maka monyet monyet pro palestina oot ke kemana mana,ga berani lawan bukti pallywood si suster malaikat  diaku akui jihadist ternyata korban friendly fire lempar batu warga palestinja sendiri 
",kaskus,0,1,0,1
ayo pit bunuh orang kafir pit dia gak percaya sama allahmu..kamu punya dasar hukum yang kuat kayak isis   ,twitter,0,0,1,0
"Jijay bajaj tiko indon melacur ke bangladesh, sri lanka, rohingya plus negro di Luar negri padahal ngakunya cari duit halal. Mekinya longgar deh tuh Bosen sama punya indon yang mini paling jijay cinak sengaja ngelacur ke negara miskin afrika titid negro katanya negara maju cuuyyy tapi memexnya ngobral ke negro bosen punya cinak yang mini kayak si mahok 
",kaskus,1,1,0,1
Gak peduli dia perempuan apa laki laki tapi seharusnya jaga dong cara berpakaiannya. Kenapa jadi saya yang  malu ya apa karena  sama sama warga negara.. Miris ,instagram,0,0,0,0
kalo cewe tulen gak mungkin pamer aurat sampai  segitunya .....dasar banciii gak tau maluuu merusak generasi peneruss neehh ,instagram,0,0,0,1
"Lupakan masalah bendera terbalik, semoga sukses, jalan kau masih panjang dan bagi siapapun jangan mencobanya!! Untuk amirul jangan pernah kau ulangi lagi perbuatan itu",instagram,0,0,0,0
"kurang ajar tuh allah sudah capek capek berdoa minta tolong masa gak ditolongin juga umat rapatkan barisan demo allah 
",kaskus,0,0,0,0
"Aku tak tau lah apa masalah diorang kan, padahal jembut dah lebat. Tapi khatib baca khutbah makin rancak diorang berbual ",twitter,1,0,0,0
"Subhanallah lihat nya jijik amat ah . kalau emang lucinta cewe tulen ga gitu amat deh cara berpakaiannya yang selalu  pamer aurat biar para lelaki nafsu gituu lihat nya . istighfar deh tobat lun ,sadar bawa kodariat luh cowo . keliatan bencongnya yang selalu suka umbar auratnya .",instagram,0,0,0,1
"Duh pengen ngewe niiiich ,ayo dong siapa aja yang maau please banget !! Si adek udah ga tahan . Kalo ga cebokin deh gue cepirit nich!",twitter,1,0,0,0
  Di filipina itu gereja katholik memegang peranan sangat kuat moen dalam kehidupan sehari hari. Mis: pemerintah anjurkan kb...gereja katholik mengharamkan jadinya filipina penduduknya terus tumbuh.    ,twitter,0,0,0,0
  Sebagai netijen yang penasaran. Kalo abis eue kan ada tuh sesi pillow talk atau cuma ndusel2 lucu Ampe ketiduran. Paul Lo gitu gak sih ? Apa abis ena enak terus kaku lagi kek bh baru ?    ,twitter,1,0,0,0
  : mudah  mudahan jadi budek beneran!!!    ,twitter,0,0,0,1
"      ane kasih tau ya.. yang bunuh yesus itu yahudi bukan muslim, kenapa kristen jadi benci muslim? muslim menghormati yesus sebagai Nabi, penganut agama yang lain seperti  buddha , hindu, dan lain lain bahkan gak mengakui yesus sebagai apapun",twitter,0,0,0,0
"  Hanya politikus yang gila jabatan ha  a yang bilang pak Jokowi antek asing. serta parpol gurem cari pendukung PD pilpres 2019. Kehabisan wacana berpolitik tanpa bisa buat program pembangunan NKRI. Ujungnya jual kebencian,hoax dan agama serta ",twitter,0,0,1,1
Ibnu Mubarak pernah memiliki tetangga seorang yahudi. namun ia selalu lebih dahulu memberi makan tetangganya itu sebelum anak- anaknya sendiri.bahkan ia selalu memberi pakaian padanya sebelum memberi pakaian anak-anaknya.    ,twitter,0,0,0,0
"Assalamualaikum ka cek ig kami yuk, tersedia cincin lafadz tauhidnya insaya  Allah bagus untuk di pakai, dan tersedia accesoris lain nya juga",instagram,0,0,0,0
Kaya banget orang itu ya kalo semua nya di bayar. Hehehe. Kebesaran Allah itu tidak ada batas nya,instagram,0,0,0,0
USIR KAUM KAFIR CINA BUDDHA DARI MEMASUKI KAWASAN DATUK KERAMAT. USIR MEREKA. KELAK MEREKA BAWA MASUK BABI...MAKANAN KESUKAAN MEREKA.,twitter,0,1,0,1
"Baahhh cerita dongeng fiksi ala tapir babi.   Naga fiksi melawan raja langit, dikencingin siluman monyet.  Pembodohan ini.   Serasa dengerin dongeng binatang sebelum tidur.   Yang berbobot dikit bisa nggak cuk kalau bikin thread.  
",kaskus,0,0,0,1
Kalau cina sampai di GANYANG habis   5 parpol bubar pasti bubar   tutup disegel oleh rakyat   mau lari kemana kalian semuanya   toleransi  ,twitter,0,1,1,1
"  Ya bukan di italy aja, di institusi agama kristen di kebanyakan negara maju, mereka hampir sama dengan peran peran volunteerism dan foundation, lagian agama di Indonesia dan tokohnya hanya dipake untuk ritual lima tahunan aja, kan jadi mereduksi makna",twitter,0,0,0,0
"    permintaan maaf si kunyuk ini ga ada artinya, otaknya tetep aja nyinyir    ",twitter,0,0,0,1
      yang ngomong gitu siapa? yang harus  lo tanya itu kenapa gandeng 4 bank asing? Bukannya melakukan langka h hukum untuk menggugat peraturan yang mengistimewakan freeport ?    ,twitter,0,0,0,0
Nah loh. Masih menyebut Jokowi Antek Asing?. Ckckc    ,twitter,0,0,0,1
Ade Armando Dipolisikan soal Postingan     Azan Tidak Suci    ,twitter,0,0,0,0
FIFA siasat isu `suara monyet     aksi Perancis-Russia   ,twitter,0,0,0,0
  ya angkot lebih goblog    ,twitter,0,0,0,1
Njirr pahanya kok berlemak nabati gitu sih mas fatah kalo silikon nya ilang ntar gimana ya tuh pahak balon nya??pasti ngleber,instagram,0,0,0,1
