original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
"    Cerita silat lae emacam Kho Ping Hoo yang dari Indonesia, tapi Liang Ie Shen penulis dari China      ",twitter,0,0,0,0
  benci sekali dengan Umat Islam,twitter,0,1,1,1
"            Provokasi mayat, politisasi agama     penyebab kekalahan pilkada DKI, beginilah cara cebong mendeskripsikan kekalahan junjungannya.  FYI ahok belum pernah ikut pemilihan apapun (kec jadi wakil) dan dia bukanlah etnis mayoritas  ",twitter,0,1,1,1
  dari pada gua nete    ,twitter,1,0,0,0
  Lol bani lowo    ,twitter,0,1,0,1
"  Takabur bisa lahir dari siapa saja. Penguasa, rakyat, ulama maupun cendikia. Bahkan iblis makhluk  yang alim   telah beribadah beratus2 tahun dilaknat karena hasud takabburnya. Apalagi hanya seorang ahli ilmu filsafat yang  tidak failosof    Mari kita demo diri sendi  ",twitter,0,0,0,0
"  A orang yang suka ke konser-konser, sedikit boros.  ",twitter,0,0,0,0
[ SAMPAI KAPAN MAKAN RACUN ?   Banyak ulama yang mengatakan hukum rokok mubah dan ada juga ,twitter,0,0,0,0
Susilo Bambang Yudahoyono Presiden RI ke 6 meminta Khofifah Emil untuk dekat dengan masyarakat  . No 1 Bisa !  bagus   Khofifah Emil Nomer 1,twitter,0,0,0,0
"    udah biasa kali. Gue k poper tapi kalo ngomong sama temen2 gue, idol gua banci homo      ",twitter,0,0,0,1
Saya suka video      Awal Kisah Perseteruan Haji Bolot   Malih Tongituong    ,twitter,0,0,0,0
"  Budaya kafir bersungguh, kalau hal2 islam tidak direndahkan...  ",twitter,0,0,0,0
"           la la la...hm hmm      Semua diam ,semua bisu         Kita coba tanya sama rumput yang bergoyang             ",twitter,0,0,0,0
"  Apabila setan membisikkan was-was kepadamu, mintalah perlindungan kepada Allah. (QS. al-A raf: 200 dan Fushilat: 36).      ",twitter,0,0,0,0
              kalau ente atheis..ngapain sibuk dengan agama orang...,twitter,0,0,0,0
Lengserkan Jokowi Bangsat!! jancokk!!,twitter,0,0,0,1
  Selamat hari karti ni      2019 GANTI PRESIDEN   2019 PRESIDEN BARU,twitter,0,0,0,0
" Bajingan Homo!!! Hati2 terhadap anak2 kita terutama di kamar mandi laki2, jangan biarkan sendiri!     ",twitter,0,0,0,1
  Iya cocot    ,twitter,0,0,0,1
  karena budaya indonesia.,twitter,0,0,0,0
    Yang ngajarin solat   ajah itu orang asing dia hanya ingin memecah belah islam      ,twitter,0,1,0,1
  Lo ngomong aja kaga bener bangke     ,twitter,0,0,0,1
    Kita semua tidak pernah akan mempercayai yang negara Kita disuatu hari nanti akan dijajah oleh kerana terdapat kes2pembubaran sistem2 beraja dinegara Kita kini untuk menjadikan sebagai negara republik komunis padahal negara2 penjaja,twitter,0,0,0,0
tapi masih menikmati kebijakan yang dulu diusulkan PKI.. lah  yo opo...,twitter,0,0,1,1
Kalo seumpama orang cina di usir paksa dari indonesia gimana,twitter,0,1,0,1
  bunda ngentot yuk    ,twitter,1,0,0,0
  china babi... china maling...  Usir China  ,twitter,0,1,0,1
"  Bung Karno anti asing dan beliau dari Jawa, coba deh adain konsensus lebih banyak mana Jawa yang anti asing atau pro asing karena kebodohannya.   Kalau kami keliru kami tutup akun      ",twitter,0,1,0,1
PROYEK KORUPSI REZIM SBY   ,twitter,0,0,0,0
"    Wajar saja, lihat saja tingak ah  beberapa  petinggi negeri ini yang suka mencampur bahasa indonesia dengan bahasa asing setiap kali bicara      ",twitter,0,0,0,0
  pribadi yang senang berkompetisi dalam hal yang baik dan positif,twitter,0,0,0,0
    Terus menurut lo kitab suci agAma apa yang di bilang om        Mendadak kalap,twitter,0,1,0,1
  Suka nutup mata. Kaga ditutup pun udah terlihat tertutup gara2 sipit ?    ,twitter,0,1,0,1
"    Saya sebagai muslim  tidak merasa pak   menistakan kitab suci Alqur    an, karena dalam Alqur    an sendiri  ada  beberapa  suku kata yang sampai detik ini belum diketahui makna faktualnya oleh umat islam, tapi kami yakini kata tersebut ada makna yang tersirat (fiksi) yang belum  ",twitter,0,0,0,0
  eh kasar kau kampang    ,twitter,1,0,0,1
  BENTAR LAGI GUA RILIS ALBUM THE ONTA    S                           ,twitter,0,1,0,0
  Ada cebong bang dia merasa paling benar    ,twitter,0,0,1,1
Najis banget gue ngetwit apa barusan wey    ,twitter,0,0,0,1
Kamu transgender atau gimana anjing ,twitter,0,0,0,1
  awas bintitan lu ngintipin titit kucing    ,twitter,1,0,0,0
"      Bawel, baper, bolot, baik, bodor , gaje          apa ya udah itu aja deh      ",twitter,0,0,0,1
"          Gue saranin gak perlu banyak bacot maling ayat, langsung to the point aja lu jadi orang... yang  tidak sepaham lu teriakin aja kafir sesat, liberal, pemuja dukun, bla blaaa.. pasti hatimu puas dehh ..      ",twitter,0,1,0,1
jangan salah target bukan ahok... agenda utama lengserkan Jokowi ..,twitter,0,0,1,1
    masa baru kena hestek aja udah kepanasan ??? Kepo banget      2019 Ganti Presiden,twitter,0,0,0,1
"  Maju lu sini duit tapi kau goyang kaki tak buat pape , mana la duit nak maju kata kau bodo     ",twitter,0,0,0,1
"    HKBP berdiri itu sejak pecahnya kristen katholik pada zaman penjajahan belanda,dulu  tidak ada yang namanya kristen protestan yang ada cuma kristen katholik. Terjadilah perpecahan dan berdirilah HKBP yang p  sama kali di tarutung.  Nah sekarang anda saya k  ",twitter,0,0,0,0
"  Ha .. ha .. Banyak baca biar pintar ... JEPANG, AMERIKA, CHINA... Utang sama siapa ... Anda tau enggak ..?  ",twitter,0,0,0,0
Prabowo Sudah Kalah Menyebut Bantuan Jokowi Hanya Pencitraan Adalah Ratapan Pilu,twitter,0,0,1,1
    dan yang takut dengan adzan adalah IBLIS    ,twitter,0,0,0,0
    yang goblog itu adalah bani cebong tukang tipu penjilat penguasa yang ketahuan gerakin masa yang dibayar pakai nasi bungkus . Propaganda nasi bungkus  memang selalu gagal.    ,twitter,0,0,1,1
        Wuih... cebong sewot...       ,twitter,0,0,1,1
2. Gerakan ini menekankan pentingnya kerja keras secara total untuk tingkat kan potensi bangsa,twitter,0,0,0,0
Padahal gubernur saat ini Djarot. Mayoritas partai politik di DPRD juga pendukung Ahok Djarot. Payah ya mereka     ,twitter,0,0,1,1
"    rezim rusak bukan memperbaiki saya steamnya malah sibuk cari2 kesalahan kalau itu pasti ketemu aja, KPK alatnya, besok pemerintah berganti berulang kembali engah pernah selesai siapapun oranganisasi, orangnya      ",twitter,0,0,0,0
"  Saat orang orang saling menuding antek asing, asing sesungguhnya bertepuk tangan.      ",twitter,0,1,0,1
  Nah loh katanya anti asing    ,twitter,0,1,0,1
"  Selamat Pak   Semoga Bisa Terus Berkiprah, Bahkan tingkat  Nasional.  ",twitter,0,0,0,0
 Asaya ik Menang saya sih ikut ulama saja,twitter,0,0,0,0
  Yang saya ketahui bahwa diketapang banyak tka asing yang berkerja di berbagai perusahaan. Termasuk pt who tambang bouksid yang viral saat pilpres dulu.  Dan bisa jadi ini karena kerja sama tersebut terjadi di era gubernur cornelis dan wakilnya ora,twitter,0,0,0,0
  Anak pecun... ga jauh2 dari hobi zina.. haha    ,twitter,1,0,0,1
  ku BOM SBbisa NSN    ,twitter,0,0,0,0
"    Istirahat aja pak presiden momentum sudah berlalu, saya pernah jadi saksi telinga dan mata awal rapat pembentukan PD di Pacitan tahun 2003  ",twitter,0,0,0,0
"  Pada 1979, House Select Committee on Assassinations (HSCA) menemukan cacat investigasi yang dilakukan FBI dan Warren Commission. HSCA juga menyimpulkan ada empat tembakan yang dilakukan dan kemungkin an terdapat konspirasi di dalamnya.      ",twitter,0,0,0,0
"    Tak terasa genap 1 tahun mendatang 17 April 2018 akan digelar Hajatan pilpres, acara tahunan Negara Indonesia untuk memilih Presiden. Semoga senantiasa berjalan aman dan lancar. Amin.  ",twitter,0,0,0,0
  Ian pantat    ,twitter,1,0,0,1
"      Ngakunya orang pintar dan beragama, emangnya agama mana yang memperbolehkan menista dan menghujat orang lain???. jangankan orang bodoh, orang yang ( maaf) sejak lahir idiot sekalipun dia, kita harushargain sebagai sesama ciptaan Tuhan. Ingat : iblis itu juga pintar dan sangat licik!!!      ",twitter,0,0,0,1
Pendaftaran Capres untuk  Pilpres 2019 saja belum dibuka sampai Agustus 2018...yang normatif begini politikus PDIP masih belum paham?  2019 Ganti Presiden !!,twitter,0,0,1,0
Si tolol udah tau pemerintah rezim komunis ini bobrok koruptor bisa pimpinan sidang DPR kaya cebong   ,twitter,0,0,1,1
dari dulu kenapa bapak gue kalau ke mantan mantan gue selalu mgerasa sedih ampe kepikiran dan ga bisa tidur lohh?!! dan gue  ngerasa jadi anak yang brengsek aja gitu ke laki2 ,twitter,0,0,0,1
Cina perusak bangsa!! Usir !! Setuju??,twitter,0,1,0,1
 2019 Ganti Presiden secara konstitusional hak setiap rakyat woiii!! . Gini nih kalo planga plongo tapi kelakuan otoriter.,twitter,0,0,0,1
Mari kita wujudkan Pilkada Kota Bengak ulu 2018 aman dan damai. ,twitter,0,0,0,0
"  Mau tanya serius ini sama presiden jokowi  kenapa yang ada cuma islam nusantara,kenapa  tidak ada kristen nusantara,buddha,hindu bahkan kong huchu nusantara???      ",twitter,0,0,0,0
KORSA: Pernyataan Moeldoko Bukti Istana Takut dengan Kebangkit an Umat Islam,twitter,0,0,0,0
cowo yang jago dari  seks mana? sini ngentot sama adek - luvian    ,twitter,1,0,0,0
"    kroasia itu kapir tauuu,ngapain belajar sama kapir...udah lupa sama kapling sorga??      ",twitter,0,1,0,1
    loh bukan nya mentari suharto  ada yang homo?    ,twitter,1,0,0,1
Gue tau loh bukan yang dulu yang masih culun dan cemen semua orang pasti akan berubah perlahan2 entah itu baik / buruk  ,twitter,0,0,0,0
Pada perang salib dulu itu kerajaan di Afrika terbagi dua yakni Babilonia pemeluk kristen dan Tobaco pemeluk islam    ,twitter,0,0,0,0
"  Kejar setoran  memang cukup bangsad, mana rupiah turun ",twitter,0,0,0,1
"  Moga ini ada tindak lanjutnya Pelaporan terhadap ?penista agama? Ade Armando akan dilakukan langsung oleh Ketua Umum FPI KH. Shobri Lubis ke Bareskrim Mabes Polri, Gambir, jakarta Pusat pada Selasa (10/4) pukul 13.00 WIB.   Perhaps  ",twitter,0,1,0,1
                bangke .. hajar!!!!    ,twitter,0,0,0,1
      . Onta mati kalo kebanyakan Minum    ,twitter,0,1,0,0
   Ahok tenang mereka terus was-was hadepanya              ,twitter,0,0,0,1
Itu baru di Sul Teng.. !!!  Ini ekses akibat tersandera hutang china !!!   2019 Ganti Presiden   2019 Presiden Baru    2019 Tetap Jokowi Ganti,twitter,0,0,0,1
"  6. Pride (Yunani   keangak uhan/harga diri/kesombongan dikenal juga dengan sebutan hubris/vanity. harga diri yang tinggi dapat merubah manusia sombong, kesombongan membuat manusia terkutuk dimata tuhan.dan dapat membuat manusia mencintai dirinya sendiri-      ",twitter,0,0,0,0
"  Aku bertanya tujuan pada hati Logikaku yang menjawab  Tapi hati tak tenang Aku bertanya pada logika  Hatiku sedih  Ku cari jawaban dalam wasiat yang Beliau tinggalkan.  Dan aku mulai menjadi terasing dan asing di mata manusia.  Tak apa duhai diri, ada  ",twitter,0,0,0,0
  Tak hanya kurang bertaji nya kpk era ini...tapi era ini juga komitmen dalam pemberantasan korupsi  tidak seperti di era Pak sby....,twitter,0,0,0,0
    : Admin tolol di partai tolol Partai Tolol untuk orang Tolol    ,twitter,0,0,1,1
"      : Ayu Ting Ting Goyang Hot Dekat Raffi Ahmad, Nagita Slavina: Kampungan, Norak     ",twitter,0,0,0,1
Video tentang TKA dibuat oleh Malaysia tapi mengutip pernyataan saya di  ,twitter,0,0,0,0
PPP: Jangan Buru-buru Tolak Wacana Pilkada Lewat  DPRD,twitter,0,0,0,0
"  Random pagi2 ada Bapak2 nyamperin ke meja kerja terus nanya     pake bedak apa sih biar mukanya bersih, istri saya butek soalnya     Ingin ku jawab pake air wudhu tapi ku Kristen.      ",twitter,0,0,0,0
    KO GUA KAMPRET    ,twitter,0,0,1,1
Memek lonte pengen disodok kontol gede    ,twitter,1,0,0,0
Jokowi aja yang mundur.   tutup.   ,twitter,0,0,1,1
"    Ngomong opo itu.mulut kok seperti banci...beli kaca dulu lihat dirimu,. Broo      ",twitter,0,0,0,1
  Ada amin rasis. Ada amat dani Ada ratna si paiiit. Ada si onta. Ada si lobang anus. jadii jangan takut wo wo.. Kehabisan obat penenang yah.    ,twitter,1,0,1,1
  Tunggu komando IMAM BEJAT CABUL   . TAIK BEER  percuma bawa ULAMA... DASAR Bajingan SEMPAK    ,twitter,1,1,1,1
Kabinet berantakan  Pemecah belah persatuan hanya ada di rezim ini    ,twitter,0,0,1,0
"  dih! Ngaku lebih pinter dari orang politik, NGACA DULU WOYY tampang  lo aja   orang BEGO!!!   ckakakakak      ",twitter,0,0,1,1
"   PDI Perjuangan Menang Dengan menekan perusahaan tambang dengan target proyek yang impossible, lalu dilelang murah pada antek Cina. NTB contoh kasus. PDIP mau menang? Dasar bajingan      ",twitter,0,0,1,1
    ga percaya sama mulut buaya mu bang    ,twitter,0,0,0,1
"  2019, jika SBY + PRABOWO menyatu melawan MEGA + JOKOWI , maka peristiwa 2004 akan terulang dimana PDIP yang Incumbent dikalahkan mutlak oleh SBY.     tapi jika jokowi +MEGA+SBY melawan PRABOWO, maka Pilpres selesai sudah.     Jk 3 Poros di Pilpres, maka salah satu Lawan  ",twitter,0,0,0,0
       Jangan kayak BANCI KALENG kamu GATOT sering buat Gaduh gentleman lah MUNDUR siap bersaing di pemilihan presidens 2019 melawan Jokowi ,twitter,0,0,0,1
bebal...,twitter,0,0,0,0
"  5. Yang terakhir karena Indonesia negara dengan populasi muslim terbesar di dunia, yang mana Islam saat ini merupakan musuh barat   Komunis karena dapat menghambat agenda dan kepentingan mereka.(Obviously)      ",twitter,0,0,0,0
    umuh    persib persib kunyuk!!!!  ,twitter,0,0,0,1
    Buat film muslim pilih ahok mati nggak di sholatin......  dijamin laris ......,twitter,0,1,1,1
  tapi banu banu Yahudi itu tentu beda dengan banu banu Kristen saya riac. salah satu perbedaan ad banu Yahudi tetep pake     eloah/ elohim/ yahwe/     sedangkan  saya riac sudah pake     alah/ allah          ,twitter,0,0,0,0
  Eh kenapa muka merah2 tu? Tak dapet cendol ke? Bukan la setan cuaca sekarang ni panas.    ,twitter,0,0,0,0
Pemberitaan saracen diframing katak seakan tim prabowo dan anies-sandi. Sebetulnya itu media menumpahkan sakit hati katak dan cebong. *Ehe,twitter,0,0,1,1
"  Giat Bhabinkamtibmas Brigpol Mbisa  Sihombing pd hari ini, Rabu 11 April 2018 melaks sambang desa dan tatap muka sekaligus monitoring Kamtibmas menuju Pilkada 2018 di Desa Lobusiregar I, tepatnya dirumah Rudi Panjaitan, Helman Siahaan dan Hotman Siahaan   ",twitter,,,,
Sayang begitu ya ngeliat perempuan kayak gini... Gak ada status apa2 tapi udah nemplok sama laki-laki sana sini. Haduh.... Nagita Slavina Blak-blakan Sebut Ayu Ting Ting Kampungan  ,twitter,0,0,0,1
  jangan lupa juga kang.... Umat katholik dan minorutas lainnya diperhatikan. Gubernur untuk semua golongan bukan satu golongan.    ,twitter,0,0,0,0
        Kan ane bukan cebong udeh dibilangin dari maren masih ngeyel Situ maksa ane jadi cebong?    ,twitter,0,0,0,1
"    Kelemahan gerindra itu ada di orang ini,...Prabowo turun elektabilitasnya karena CONGOR fadlizon seperti DURNO      ",twitter,0,0,1,1
"  Selamat Hari Kartini, setiap kali selalu dirayakan, lalu apa maknanya kali ini  ? ?  ",twitter,0,0,0,0
"  Foto memang bisu ,tapii memiliki banyak arti yang sush diartikan,sama seperti kamu susah diartikan,mau putus atau lanjut ?      ",twitter,0,0,0,0
  wakakakaka aku sudah mengalaminya  tetiba muncul grub wa Bani Abd Hadi   mbahku dan seketika aku mek kenal beberapa orang saja  ,twitter,0,0,0,0
"  abam pres badar n nuqaba paling boekkk ???, dia ni hebat dalam bidang agama,   takut nak tegur member sendiri, n selalu wat lawak hambar (yang pling aku ingitu sampai sekarang lawak dia klau orang cakep jom gerak sekarang dia akan gerakkan badan dia yang chubby tu) ???,  ",twitter,0,0,0,0
 ??Seorang anak Pekan telah mengilah makan Dasar Ekonomi Baru (DEB) dan menjadi penggerak utama kepada kemajuan ekonomi luar bandar. Beliau adalah Allahyarham Tun Abdul Razak ?? - DS    Malaysia Memilih  Hogoh Undi,twitter,0,0,0,0
"      Hahaha sialaaan nih si  ,    ternyata kalo lagi laper,   presiden juga mau disikat sama doi ??? ??      ",twitter,0,0,0,1
"        mau menasehati kali supaya ga ugal2an nih rezim.. eh tapi ini negeri sudah keburu ancor..nah sekarang saja ekonomi morat marit,, kacaoooooo!!      ",twitter,0,0,1,0
"    ah elaah silit kebeler,. ngapa dikasianin,., orang makin sayang saya pak,., setelah kasus sosmed gue baru sadar bebrapa hal di seitansai kemarin.,. tar gue ceritain,., duuuhhh,.  ",twitter,1,0,0,1
"    iya, tadi cacad      ",twitter,0,0,0,1
"    tahun 2019 Rakyat makan ASPAL dan BETON  ini adalah solusi jitu mengurangi kemiskinan    KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!  cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan     2019 Ganti Presiden    ",twitter,0,0,1,1
    Aku pernah sempat baca tentang Harun Yahya ini yang     membelot     ke kubu Yahudi dengan Freemasonry nya...kdg suka ga percaya...      ,twitter,0,0,0,0
Kita Maju Bersama Ulama   Kita Bergerak Bersama Semua Tokoh Agama untuk Indonesia   NderekGusMus,twitter,0,0,0,0
"   MukidiKepedean   pertanyaan  mudah ya..  Dijawab yang keras , tapi Saya minta dijawab yang keras , siapa nama Saya ?  ",twitter,0,0,0,0
  Kemarin di hujat sekarang mengharap dasar para bani kamprey    ,twitter,0,1,0,1
"    Penjelasan saya bukan FITNAH, silahkan DIBANTAH   Apollinaris Darmawan Sebut Al-Quran Kitab Sampah  ",twitter,0,1,0,0
"  Monyet aja ko lo dbilang saudaria sama elo pasti ogah, hidupmu kok gini amat ya.. Toe Hati apa comberan?        ",twitter,0,0,0,1
Body Lufra/ scrub dengan bahan dasar lidah buaya untuk melembabkan kulit   lebih bercahaya info: 087812026394  BMI    ,twitter,0,0,0,0
  Tak punya cacat di masa lalu karena belum bermasa lalu    ,twitter,0,0,0,0
    jangan2 penganut bumi datar juga?  soalnya teori bumi bulat kan dari orang asing yang notabane musuh mereka.    ,twitter,0,0,0,0
"  Becak Warga Binjai Hendak Disita karena Gunakan Tenda Bertuliskan  2019 Ganti Presiden, PKS MERADANG    Bukti pemerintah panik dan takut?     ",twitter,0,0,1,0
lebih baik jokowi mundur..,twitter,0,0,1,1
Munas Alim Ulama PPP di semarang. menghasilkan lima rekomendasi saya rat dan kriteria-kriteria bagi Calon Wakil Presiden yang akan mendampingi Bapak Jokowi di 2019 mendatang.  Romahurmuziy,twitter,0,0,0,0
  Luar biasa pencerahan nya.. Saya merasa gagal sebagai anak ekonomi..         ,twitter,0,0,0,0
"          Kafan berasal dari budaya yahudi, kenapa umat Islam mengak laim ?      ",twitter,0,0,0,0
Oleh rezim sekarang atas kendali Negara Cina Komunis yang menjadi patron tunggal rezim anti islam ( Jokowi ),twitter,0,1,1,1
    itu tanda nya mau pilkada n pilpres,twitter,0,0,0,0
Misi4: Membangun masyarakat  yang gotong royong toleran dan harmoni selaras nilai budaya Jawa Barat yang luhur  No3 Jabar Asaya ik  Asaya ik menang,twitter,0,0,0,0
Ketabahan pasangan En Taufiq dan Puan Nrtiyana yang wajar dicontohi.. jom kita beri sumbangan untuk meringankan beban pasangan ini... come on twitter do your things!     bisa N - 0510541000096745   Bank Islam - 05058020145124    ,twitter,0,0,0,0
"    Apaansi tai baru gitu doang belagunya udah selangit. Ga inget ada karma? eNtar  beberapa  taun lagi kalo idol lu flop, gua ketawa paling keras.      ",twitter,0,0,0,1
    celeng kangen gue ya    ,twitter,0,0,0,1
"   Terangi Negeri dengan budaya , yuk pada visit ke purwokerto ,mumpung Ada event rakyat.  .   purwokerto   extravaganza banyumas  ",twitter,0,0,0,0
